XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMEAS(23),XMEAS(24),XMEAS(25),XMEAS(26),XMEAS(27),XMEAS(28),XMEAS(29),XMEAS(30),XMEAS(31),XMEAS(32),XMEAS(33),XMEAS(34),XMEAS(35),XMEAS(36),XMEAS(37),XMEAS(38),XMEAS(39),XMEAS(40),XMEAS(41),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11),label
0.19,3720.00,4530.00,9.46,26.70,42.50,2710.00,75.30,120.00,0.36,80.00,48.30,2640.00,22.90,51.50,3110.00,21.40,65.50,225.00,344.00,94.50,77.10,32.20,8.99,26.50,6.99,18.70,1.64,33.40,13.80,24.30,1.20,18.10,2.23,4.76,2.41,0.02,0.82,0.09,54.40,43.70,63.70,54.00,18.00,60.30,22.90,42.20,33.10,50.00,46.20,42.00,21.80,0.00
0.18,3710.00,4490.00,9.32,26.90,42.30,2710.00,74.30,120.00,0.36,79.60,48.30,2640.00,25.60,51.00,3100.00,22.80,65.50,224.00,344.00,94.70,76.80,32.20,8.99,26.50,6.99,18.70,1.64,33.40,13.80,24.30,1.20,18.10,2.23,4.76,2.41,0.02,0.82,0.09,54.40,43.70,63.80,54.40,18.10,62.00,22.80,42.20,33.00,48.70,46.10,40.30,18.40,0.00
0.24,3630.00,4520.00,9.42,27.00,42.10,2710.00,74.60,120.00,0.34,79.70,52.00,2640.00,27.80,47.90,3100.00,22.90,65.40,224.00,344.00,94.60,77.10,32.40,8.92,26.40,6.78,18.80,1.67,33.20,13.70,24.00,1.19,18.20,2.25,4.88,2.26,0.02,0.82,0.09,54.40,43.70,62.70,54.00,23.90,60.30,22.60,39.60,44.00,41.70,46.00,41.80,18.10,0.00
0.24,3610.00,4510.00,9.48,26.80,42.70,2710.00,74.30,120.00,0.34,79.90,50.20,2640.00,26.20,48.40,3100.00,22.60,65.40,223.00,343.00,94.80,77.50,32.40,8.92,26.40,6.78,18.80,1.67,33.20,13.70,24.00,1.19,18.20,2.25,4.88,2.26,0.02,0.83,0.11,53.40,44.30,63.10,54.10,23.60,61.60,22.90,39.70,38.80,42.90,45.80,39.90,19.00,0.00
0.22,3700.00,4480.00,9.23,26.70,42.50,2710.00,74.90,120.00,0.34,80.00,48.60,2640.00,25.90,50.00,3110.00,23.30,65.40,223.00,344.00,94.50,77.60,32.40,8.85,26.40,6.95,18.00,1.64,33.50,13.70,24.20,1.16,18.00,2.23,4.78,2.33,0.02,0.83,0.11,53.40,44.30,63.30,54.20,22.00,63.30,22.80,38.70,33.90,46.60,45.50,41.80,17.30,0.00
0.22,3720.00,4510.00,9.28,26.70,42.40,2710.00,75.40,120.00,0.33,80.20,48.80,2640.00,22.90,49.80,3110.00,23.90,65.40,223.00,344.00,94.50,77.80,32.40,8.85,26.40,6.95,18.00,1.64,33.50,13.70,24.20,1.16,18.00,2.23,4.78,2.33,0.02,0.83,0.11,53.40,44.30,63.10,53.80,22.00,62.50,22.90,39.30,34.70,46.10,45.20,41.30,15.90,0.00
0.22,3640.00,4600.00,9.50,27.00,42.20,2710.00,75.00,120.00,0.32,80.10,50.20,2640.00,25.30,50.10,3110.00,24.00,65.50,221.00,343.00,94.60,77.20,32.40,8.84,26.60,6.94,18.90,1.63,33.70,13.50,24.40,1.21,18.50,2.28,4.76,2.26,0.02,0.83,0.11,53.40,44.30,63.00,54.80,21.70,62.10,22.70,38.40,38.60,46.70,45.10,40.80,15.60,0.00
0.22,3660.00,4580.00,9.41,27.00,42.60,2710.00,75.10,120.00,0.33,80.10,49.80,2640.00,25.40,49.60,3110.00,22.30,65.40,220.00,343.00,94.60,77.60,32.40,8.84,26.60,6.94,18.90,1.63,33.70,13.50,24.40,1.21,18.50,2.28,4.76,2.26,0.02,0.83,0.11,53.40,44.30,62.60,55.00,21.70,62.90,23.10,37.80,37.40,45.70,45.00,41.50,19.70,0.00
0.22,3630.00,4470.00,9.39,27.10,42.60,2710.00,74.10,120.00,0.31,80.10,51.10,2640.00,24.90,52.90,3110.00,23.20,65.40,222.00,343.00,94.50,77.10,31.80,8.81,26.60,6.88,18.50,1.63,33.20,13.80,23.90,1.23,18.30,2.29,4.97,2.36,0.00,0.84,0.10,52.80,44.60,63.00,54.20,21.30,61.50,22.70,36.90,41.30,53.20,45.00,40.70,17.50,0.00
0.22,3610.00,4500.00,9.42,26.80,42.20,2710.00,75.30,120.00,0.31,79.90,49.80,2640.00,23.90,51.00,3110.00,23.10,65.40,220.00,343.00,94.70,77.00,31.80,8.81,26.60,6.88,18.50,1.63,33.20,13.80,23.90,1.23,18.30,2.29,4.97,2.36,0.00,0.84,0.10,52.80,44.60,63.40,53.70,21.40,62.30,22.90,36.60,37.60,48.90,45.10,41.70,17.70,0.00
0.28,3680.00,4500.00,9.32,26.90,42.40,2710.00,75.20,120.00,0.34,79.80,49.70,2640.00,23.90,47.90,3110.00,22.90,65.30,221.00,343.00,94.60,77.20,32.30,8.78,26.50,6.92,18.70,1.66,32.90,13.80,24.40,1.18,18.30,2.26,4.83,2.33,0.00,0.84,0.10,52.80,44.60,62.70,54.80,27.30,60.20,22.80,39.40,37.20,41.60,44.90,41.00,18.10,0.00
0.28,3670.00,4550.00,9.36,26.80,42.50,2710.00,75.70,120.00,0.34,79.90,50.20,2640.00,25.20,48.70,3110.00,22.80,65.30,220.00,343.00,94.60,77.40,32.30,8.78,26.50,6.92,18.70,1.66,32.90,13.80,24.40,1.18,18.30,2.26,4.83,2.33,0.00,0.84,0.10,52.80,44.60,63.00,54.10,27.30,62.40,22.80,39.50,38.80,43.60,45.00,41.00,18.50,0.00
0.22,3620.00,4510.00,9.44,26.80,42.50,2710.00,75.30,120.00,0.34,79.80,50.30,2640.00,25.00,48.30,3110.00,23.20,65.30,222.00,343.00,94.60,77.30,32.40,8.78,26.80,6.82,18.60,1.62,33.20,13.90,24.20,1.20,17.90,2.29,4.85,2.36,0.00,0.84,0.10,52.80,44.60,63.50,54.20,22.30,58.80,22.90,39.90,39.10,42.70,44.70,40.90,17.50,0.00
0.23,3680.00,4450.00,9.38,26.80,42.10,2710.00,75.50,120.00,0.34,79.80,49.70,2640.00,27.00,50.10,3110.00,22.60,65.30,219.00,343.00,94.70,77.00,32.40,8.78,26.80,6.82,18.60,1.62,33.20,13.90,24.20,1.20,17.90,2.29,4.85,2.36,0.03,0.83,0.10,54.50,43.90,62.50,54.90,22.10,59.30,23.00,40.10,37.20,46.80,45.00,40.60,18.90,0.00
0.21,3660.00,4540.00,9.32,26.80,42.50,2710.00,75.30,120.00,0.35,79.60,49.20,2640.00,22.90,48.30,3110.00,22.70,65.20,219.00,343.00,94.70,76.90,32.00,8.93,26.50,6.78,18.60,1.68,33.30,13.80,24.50,1.14,18.50,2.24,4.79,2.26,0.03,0.83,0.10,54.50,43.90,63.70,54.20,20.80,61.40,22.40,40.80,35.90,42.60,45.00,41.10,18.80,0.00
0.21,3650.00,4500.00,9.33,27.10,42.40,2710.00,74.60,120.00,0.35,79.70,51.80,2640.00,26.30,49.90,3100.00,22.80,65.20,222.00,343.00,94.60,77.50,32.00,8.93,26.50,6.78,18.60,1.68,33.30,13.80,24.50,1.14,18.50,2.24,4.79,2.26,0.03,0.83,0.10,54.50,43.90,63.90,54.60,21.00,61.90,22.90,41.10,43.30,46.40,44.70,41.40,18.60,0.00
0.25,3700.00,4540.00,9.45,27.00,42.50,2710.00,75.00,120.00,0.33,79.90,50.70,2640.00,25.80,50.20,3110.00,23.60,65.20,221.00,342.00,94.50,77.40,31.70,8.96,26.30,6.87,18.80,1.59,33.00,13.70,24.50,1.38,18.10,2.22,4.74,2.30,0.03,0.83,0.10,54.50,43.90,63.30,54.40,24.70,60.50,22.70,39.30,40.30,47.10,44.80,41.10,16.50,0.00
0.25,3680.00,4550.00,9.23,26.80,42.60,2710.00,75.10,120.00,0.33,80.10,49.80,2640.00,24.20,49.40,3110.00,22.30,65.20,221.00,343.00,94.50,77.50,31.70,8.96,26.30,6.87,18.80,1.59,33.00,13.70,24.50,1.38,18.10,2.22,4.74,2.30,0.03,0.83,0.10,54.50,43.90,63.70,54.20,24.80,64.80,22.80,39.40,37.60,45.20,44.70,42.20,19.70,0.00
0.29,3680.00,4500.00,9.36,27.10,42.50,2710.00,75.00,120.00,0.33,80.10,49.00,2640.00,24.80,50.80,3110.00,22.80,65.30,219.00,342.00,94.50,77.20,32.00,8.90,26.50,6.87,18.50,1.63,33.60,13.80,24.50,1.33,18.60,2.24,4.74,2.27,0.03,0.84,0.10,54.30,43.70,63.00,54.20,28.50,61.80,22.80,39.30,35.20,48.30,44.80,41.30,18.50,0.00
0.29,3670.00,4560.00,9.20,26.90,42.30,2710.00,75.10,120.00,0.33,80.00,52.00,2640.00,22.60,49.00,3110.00,23.00,65.30,219.00,342.00,94.50,77.00,32.00,8.90,26.50,6.87,18.50,1.63,33.60,13.80,24.50,1.33,18.60,2.24,4.74,2.27,0.03,0.84,0.10,54.30,43.70,63.20,53.50,28.50,62.60,22.50,39.10,43.90,44.10,44.80,40.90,18.00,0.00
0.26,3690.00,4580.00,9.31,26.80,42.20,2710.00,74.70,120.00,0.34,79.90,51.00,2640.00,24.30,51.00,3110.00,22.70,65.30,221.00,342.00,94.60,77.20,32.40,8.80,26.50,6.84,18.40,1.61,33.00,13.90,24.60,1.24,18.20,2.24,4.86,2.29,0.03,0.84,0.10,54.30,43.70,62.90,54.10,25.30,61.20,22.50,40.10,41.00,48.90,44.60,41.30,18.80,0.00
0.26,3650.00,4540.00,9.14,27.30,42.40,2710.00,75.10,120.00,0.34,79.80,50.90,2640.00,26.20,50.60,3110.00,22.70,65.30,218.00,343.00,94.60,76.90,32.40,8.80,26.50,6.84,18.40,1.61,33.00,13.90,24.60,1.24,18.20,2.24,4.86,2.29,0.03,0.84,0.10,54.30,43.70,63.60,54.60,25.50,62.40,22.80,39.70,40.70,48.00,44.70,41.10,18.70,0.00
0.22,3690.00,4540.00,9.36,27.10,42.20,2710.00,75.50,120.00,0.35,79.90,49.50,2640.00,25.00,49.40,3110.00,22.90,65.20,221.00,343.00,94.60,77.50,32.00,8.94,26.30,6.97,18.40,1.64,33.50,13.70,24.70,1.42,18.30,2.26,4.78,2.31,0.03,0.84,0.10,54.30,43.70,63.20,54.90,22.20,62.60,22.50,40.70,36.60,45.00,44.50,41.10,18.20,0.00
0.23,3690.00,4570.00,9.20,26.80,42.00,2710.00,75.20,120.00,0.35,80.00,50.40,2640.00,25.30,49.00,3110.00,22.70,65.20,221.00,342.00,94.50,77.30,32.00,8.94,26.30,6.97,18.40,1.64,33.50,13.70,24.70,1.42,18.30,2.26,4.78,2.31,0.02,0.85,0.09,53.00,43.50,63.10,54.60,21.90,62.30,22.20,40.70,39.20,44.30,44.60,40.90,18.70,0.00
0.26,3650.00,4530.00,9.24,26.50,42.50,2710.00,75.80,120.00,0.33,80.00,48.70,2640.00,23.50,50.20,3110.00,23.40,65.30,221.00,342.00,94.60,77.00,32.20,8.83,26.40,6.88,18.80,1.64,32.80,13.70,24.40,1.22,18.90,2.21,4.77,2.27,0.02,0.85,0.09,53.00,43.50,62.70,55.00,25.90,59.70,22.30,37.90,34.40,47.00,44.70,41.60,17.10,0.00
0.26,3630.00,4540.00,9.29,26.80,42.30,2710.00,75.00,120.00,0.32,79.90,50.00,2640.00,26.00,51.80,3110.00,24.20,65.30,220.00,342.00,94.60,77.40,32.20,8.83,26.40,6.88,18.80,1.64,32.80,13.70,24.40,1.22,18.90,2.21,4.77,2.27,0.02,0.85,0.09,53.00,43.50,63.00,54.90,26.10,60.70,22.20,38.40,38.10,50.60,44.80,40.90,15.20,0.00
0.24,3690.00,4530.00,9.31,26.70,42.10,2710.00,75.30,120.00,0.32,80.00,50.20,2640.00,25.50,50.50,3110.00,22.40,65.30,219.00,341.00,94.60,77.30,32.40,8.90,26.40,6.85,18.60,1.62,32.60,13.90,24.70,1.31,18.90,2.26,4.84,2.28,0.02,0.85,0.09,53.00,43.50,62.80,53.90,23.40,61.30,22.30,38.60,38.70,47.70,45.00,41.40,19.30,0.00
0.24,3650.00,4520.00,9.27,26.60,42.10,2710.00,75.00,120.00,0.33,80.10,52.00,2640.00,26.30,48.70,3110.00,23.40,65.30,221.00,342.00,94.60,77.20,32.40,8.90,26.40,6.85,18.60,1.62,32.60,13.90,24.70,1.31,18.90,2.26,4.84,2.28,0.02,0.85,0.09,53.00,43.50,63.30,54.10,23.40,62.10,22.50,38.10,44.00,43.50,44.90,40.40,17.00,0.00
0.22,3640.00,4530.00,9.38,27.20,42.30,2710.00,75.30,120.00,0.34,80.20,49.70,2640.00,24.60,48.20,3110.00,22.50,65.30,219.00,342.00,94.60,77.50,32.20,8.80,26.30,6.95,19.10,1.63,32.80,13.70,24.40,1.38,18.70,2.20,4.84,2.31,0.00,0.84,0.10,53.40,44.60,63.80,54.60,21.60,58.60,22.70,40.50,37.30,42.40,45.20,41.60,19.30,0.00
0.22,3650.00,4560.00,9.32,27.20,42.00,2710.00,74.50,120.00,0.34,80.00,48.30,2630.00,26.30,50.10,3100.00,22.40,65.40,221.00,341.00,94.60,77.20,32.20,8.80,26.30,6.95,19.10,1.63,32.80,13.70,24.40,1.38,18.70,2.20,4.84,2.31,0.00,0.84,0.10,53.40,44.60,63.70,54.20,21.70,60.40,22.30,40.80,33.00,46.80,45.20,40.40,19.40,0.00
0.24,3600.00,4480.00,9.31,27.00,42.60,2710.00,74.90,120.00,0.32,79.90,53.20,2630.00,24.70,50.90,3100.00,23.00,65.40,222.00,340.00,94.70,76.90,31.70,8.91,26.30,6.79,18.70,1.64,33.20,13.80,24.20,1.21,18.50,2.26,4.95,2.27,0.00,0.84,0.10,53.40,44.60,63.70,53.90,23.20,59.30,22.30,38.10,47.50,48.50,45.20,41.30,18.10,0.00
0.23,3630.00,4490.00,9.33,27.00,42.50,2700.00,74.60,120.00,0.32,80.00,49.00,2630.00,25.70,50.90,3100.00,22.70,65.30,223.00,341.00,94.70,77.20,31.70,8.91,26.30,6.79,18.70,1.64,33.20,13.80,24.20,1.21,18.50,2.26,4.95,2.27,0.00,0.84,0.10,53.40,44.60,63.10,53.80,23.60,61.40,22.20,38.30,35.20,48.60,45.20,39.90,18.70,0.00
0.29,3700.00,4530.00,9.33,26.90,42.40,2700.00,75.10,120.00,0.34,79.90,48.80,2630.00,25.80,49.20,3100.00,23.10,65.30,224.00,341.00,94.70,76.90,31.90,8.80,26.20,6.96,19.00,1.64,32.80,13.60,24.20,1.33,18.60,2.21,4.87,2.23,0.00,0.84,0.10,53.40,44.60,63.30,54.30,28.50,60.40,21.70,39.70,34.60,44.70,45.20,42.20,17.90,0.00
0.29,3700.00,4530.00,9.41,27.10,42.60,2700.00,74.70,120.00,0.34,79.90,48.30,2630.00,25.30,52.00,3100.00,23.70,65.30,221.00,341.00,94.60,77.40,31.90,8.80,26.20,6.96,19.00,1.64,32.80,13.60,24.20,1.33,18.60,2.21,4.87,2.23,0.02,0.83,0.09,53.80,44.80,63.20,54.40,28.50,59.60,22.10,40.00,33.20,51.20,45.40,40.10,16.40,0.00
0.28,3650.00,4490.00,9.32,26.90,41.80,2710.00,75.40,120.00,0.31,80.20,50.80,2630.00,25.70,49.90,3100.00,22.50,65.40,223.00,341.00,94.60,77.20,31.90,9.04,26.30,6.84,18.70,1.59,33.00,13.80,23.80,1.23,18.40,2.24,4.86,2.25,0.02,0.83,0.09,53.80,44.80,62.70,53.90,27.00,61.70,22.20,36.80,40.50,46.30,45.10,41.20,19.30,0.00
0.28,3660.00,4490.00,9.38,27.40,42.40,2700.00,75.80,120.00,0.31,80.10,51.10,2630.00,24.60,50.20,3100.00,22.20,65.40,222.00,340.00,94.70,77.20,31.90,9.04,26.30,6.84,18.70,1.59,33.00,13.80,23.80,1.23,18.40,2.24,4.86,2.25,0.02,0.83,0.09,53.80,44.80,62.50,53.90,27.10,59.80,22.30,36.80,41.30,47.10,45.20,41.00,20.00,0.00
0.28,3680.00,4540.00,9.21,26.60,42.50,2700.00,75.40,120.00,0.33,79.90,48.70,2630.00,26.20,49.60,3100.00,22.60,65.40,223.00,341.00,94.60,76.90,32.00,8.86,26.10,6.94,18.60,1.62,32.30,13.80,24.10,1.30,18.50,2.24,4.77,2.29,0.02,0.83,0.09,53.80,44.80,63.30,54.20,27.90,61.90,21.70,39.60,34.20,45.70,45.20,40.80,18.90,0.00
0.28,3690.00,4500.00,9.20,26.90,42.60,2700.00,74.20,120.00,0.33,80.00,50.80,2630.00,25.40,48.80,3100.00,21.50,65.40,223.00,341.00,94.70,77.20,32.00,8.86,26.10,6.94,18.60,1.62,32.30,13.80,24.10,1.30,18.50,2.24,4.77,2.29,0.02,0.83,0.09,53.80,44.80,63.00,54.60,27.80,59.60,22.20,39.80,40.40,43.70,45.20,41.20,21.50,0.00
0.28,3650.00,4510.00,9.35,26.90,42.50,2700.00,75.10,120.00,0.34,80.30,51.30,2630.00,27.60,49.90,3100.00,22.60,65.40,223.00,341.00,94.60,77.30,32.20,8.84,26.40,6.84,18.80,1.66,33.00,13.80,23.90,1.36,18.70,2.24,4.76,2.23,0.01,0.85,0.09,53.50,43.90,62.80,54.80,26.80,60.40,22.20,40.00,41.80,46.30,45.00,40.80,18.90,0.00
0.27,3660.00,4580.00,9.35,27.30,42.50,2700.00,75.40,120.00,0.34,80.20,49.90,2630.00,24.70,48.90,3100.00,22.30,65.40,223.00,340.00,94.60,76.80,32.20,8.84,26.40,6.84,18.80,1.66,33.00,13.80,23.90,1.36,18.70,2.24,4.76,2.23,0.01,0.85,0.09,53.50,43.90,62.70,53.90,27.00,60.10,22.20,40.10,37.80,44.00,44.90,40.20,19.80,0.00
0.25,3700.00,4510.00,9.20,27.00,42.20,2700.00,75.40,120.00,0.33,79.90,50.40,2630.00,23.70,49.00,3100.00,22.20,65.40,222.00,340.00,94.70,77.00,32.20,8.70,26.30,6.94,18.80,1.67,33.40,14.00,23.90,1.41,19.00,2.28,4.81,2.31,0.01,0.85,0.09,53.50,43.90,62.90,54.20,24.60,61.30,21.60,39.50,39.30,44.20,44.80,40.90,20.00,0.00
0.25,3650.00,4530.00,9.31,27.10,42.40,2700.00,75.10,120.00,0.33,80.00,50.50,2630.00,26.40,49.30,3100.00,22.20,65.40,221.00,340.00,94.60,77.40,32.20,8.70,26.30,6.94,18.80,1.67,33.40,14.00,23.90,1.41,19.00,2.28,4.81,2.31,0.01,0.85,0.09,53.50,43.90,63.80,53.90,24.50,60.70,22.00,38.80,39.60,45.00,44.90,41.50,19.90,0.00
0.26,3630.00,4480.00,9.21,27.30,42.40,2700.00,75.40,120.00,0.36,80.20,50.50,2630.00,24.80,50.10,3100.00,23.90,65.40,222.00,340.00,94.70,77.40,32.10,9.05,26.30,7.16,19.30,1.67,32.90,13.80,24.00,1.05,19.20,2.24,4.80,2.23,0.01,0.85,0.09,53.50,43.90,63.20,54.60,25.20,58.60,22.00,42.40,39.60,46.70,44.60,41.00,15.80,0.00
0.26,3630.00,4520.00,9.24,26.80,42.40,2700.00,75.10,120.00,0.35,80.40,49.70,2630.00,24.80,48.80,3100.00,23.50,65.40,220.00,340.00,94.70,77.50,32.10,9.05,26.30,7.16,19.30,1.67,32.90,13.80,24.00,1.05,19.20,2.24,4.80,2.23,0.01,0.85,0.10,53.40,45.00,63.10,54.20,25.10,60.50,21.70,42.60,37.10,43.70,45.30,41.80,16.80,0.00
0.26,3600.00,4470.00,9.32,27.00,42.30,2700.00,75.10,120.00,0.34,80.30,50.10,2630.00,27.60,49.70,3100.00,23.30,65.50,220.00,340.00,94.80,77.30,32.40,8.92,26.40,6.81,18.60,1.65,32.50,13.90,24.10,1.26,18.80,2.24,4.84,2.29,0.01,0.85,0.10,53.40,45.00,61.60,53.50,26.20,59.90,22.10,40.00,38.30,45.90,45.40,40.30,17.20,0.00
0.27,3620.00,4490.00,9.34,27.20,42.30,2700.00,74.60,120.00,0.34,80.30,49.70,2630.00,24.10,50.40,3090.00,21.90,65.50,218.00,340.00,94.90,77.30,32.40,8.92,26.40,6.81,18.60,1.65,32.50,13.90,24.10,1.26,18.80,2.24,4.84,2.29,0.01,0.85,0.10,53.40,45.00,61.30,53.30,25.90,60.60,22.30,40.20,37.20,47.40,45.60,40.30,20.60,0.00
0.24,3670.00,4520.00,9.32,26.80,42.40,2700.00,74.50,120.00,0.34,80.20,52.50,2630.00,23.70,50.30,3090.00,22.40,65.50,222.00,340.00,94.90,77.10,31.70,8.94,26.30,6.77,18.80,1.62,32.50,14.00,23.70,1.06,19.10,2.27,4.90,2.32,0.01,0.85,0.10,53.40,45.00,63.30,54.50,23.00,59.90,22.00,40.30,45.40,47.20,45.40,40.60,19.40,0.00
0.24,3660.00,4560.00,9.31,26.60,42.50,2690.00,75.40,120.00,0.34,80.00,50.40,2620.00,25.70,51.20,3090.00,22.90,65.50,220.00,340.00,94.60,76.50,31.70,8.94,26.30,6.77,18.80,1.62,32.50,14.00,23.70,1.06,19.10,2.27,4.90,2.32,0.01,0.85,0.10,53.40,45.00,63.50,54.00,23.00,61.80,21.60,40.50,39.30,49.30,45.70,41.10,18.20,0.00
0.30,3710.00,4510.00,9.26,26.70,42.10,2690.00,75.00,120.00,0.35,79.90,50.10,2620.00,26.20,50.20,3090.00,22.30,65.40,224.00,339.00,94.80,77.30,32.00,8.79,26.40,6.81,18.70,1.66,33.10,13.80,23.50,1.32,19.10,2.27,4.87,2.26,0.02,0.86,0.10,53.60,43.60,63.10,54.30,29.40,61.10,21.30,41.70,38.40,46.90,45.50,40.60,19.80,0.00
0.30,3680.00,4540.00,9.32,27.00,42.50,2700.00,74.80,120.00,0.35,80.20,50.60,2630.00,25.40,50.10,3100.00,23.40,65.40,225.00,339.00,94.40,77.60,32.00,8.79,26.40,6.81,18.70,1.66,33.10,13.80,23.50,1.32,19.10,2.27,4.87,2.26,0.02,0.86,0.10,53.60,43.60,63.60,53.90,29.40,61.20,21.70,42.10,40.00,46.80,45.60,41.30,17.10,0.00
0.28,3680.00,4530.00,9.32,26.90,42.40,2700.00,75.00,120.00,0.34,80.60,48.90,2630.00,23.30,48.80,3100.00,23.80,65.50,224.00,340.00,94.60,77.90,31.80,8.92,26.10,6.85,19.10,1.68,32.60,13.70,24.30,1.28,19.20,2.24,4.87,2.30,0.02,0.86,0.10,53.60,43.60,63.40,54.30,26.80,59.90,21.90,40.30,34.80,43.80,45.80,41.00,16.00,0.00
0.27,3680.00,4550.00,9.27,26.60,42.50,2700.00,74.40,120.00,0.34,80.70,49.40,2630.00,24.00,50.60,3100.00,21.60,65.60,224.00,339.00,94.40,77.40,31.80,8.92,26.10,6.85,19.10,1.68,32.60,13.70,24.30,1.28,19.20,2.24,4.87,2.30,0.02,0.86,0.10,53.60,43.60,63.40,54.00,27.10,60.60,21.40,40.40,36.40,47.90,45.90,41.90,21.30,0.00
0.30,3660.00,4440.00,9.33,27.00,42.50,2700.00,75.90,120.00,0.33,80.40,50.90,2620.00,25.90,50.30,3100.00,22.80,65.70,224.00,339.00,94.60,77.10,32.20,8.89,26.50,6.76,18.90,1.69,32.60,13.90,23.70,1.14,18.90,2.32,4.88,2.30,0.02,0.86,0.10,53.60,43.60,63.40,54.20,29.10,62.10,21.40,38.90,40.60,47.30,46.00,40.10,18.40,0.00
0.30,3690.00,4510.00,9.21,27.00,42.50,2700.00,74.80,120.00,0.33,80.40,48.30,2630.00,23.50,49.80,3090.00,22.20,65.70,224.00,340.00,94.40,77.50,32.20,8.89,26.50,6.76,18.90,1.69,32.60,13.90,23.70,1.14,18.90,2.32,4.88,2.30,0.04,0.86,0.10,53.90,43.60,62.80,53.40,29.50,60.20,21.90,39.00,33.00,46.10,46.60,41.90,19.90,0.00
0.26,3680.00,4530.00,9.28,27.10,42.80,2690.00,74.50,120.00,0.34,80.20,50.80,2620.00,25.60,49.80,3090.00,23.10,65.70,226.00,339.00,94.70,76.80,32.10,9.02,26.20,6.96,19.00,1.65,33.20,13.70,23.60,1.35,18.90,2.29,4.92,2.36,0.04,0.86,0.10,53.90,43.60,63.90,53.60,25.20,61.40,21.20,41.20,40.60,46.00,46.70,40.30,17.80,0.00
0.26,3710.00,4530.00,9.24,27.00,42.20,2690.00,74.30,120.00,0.34,80.20,50.30,2620.00,26.30,48.30,3090.00,23.40,65.70,227.00,339.00,94.50,77.40,32.10,9.02,26.20,6.96,19.00,1.65,33.20,13.70,23.60,1.35,18.90,2.29,4.92,2.36,0.04,0.86,0.10,53.90,43.60,63.50,53.60,25.20,61.60,21.60,41.20,39.00,42.50,46.90,41.50,17.10,0.00
0.27,3660.00,4480.00,9.33,26.50,42.20,2690.00,75.30,120.00,0.32,80.40,51.20,2620.00,25.00,50.30,3090.00,23.00,65.70,227.00,339.00,94.70,77.50,32.10,8.95,26.50,6.96,18.70,1.63,32.40,13.80,23.20,1.26,19.10,2.32,4.84,2.35,0.04,0.86,0.10,53.90,43.60,62.50,53.80,26.50,59.60,21.50,39.10,41.60,47.20,47.20,40.90,18.00,0.00
0.27,3690.00,4500.00,9.22,26.70,42.70,2690.00,75.20,120.00,0.32,80.40,52.10,2620.00,24.30,50.50,3090.00,23.50,65.80,229.00,339.00,94.60,77.50,32.10,8.95,26.50,6.96,18.70,1.63,32.40,13.80,23.20,1.26,19.10,2.32,4.84,2.35,0.04,0.86,0.10,53.90,43.60,61.90,53.60,26.40,60.90,21.50,39.10,44.10,47.70,47.40,41.10,16.90,0.00
0.27,3630.00,4550.00,9.26,26.70,42.40,2690.00,75.10,120.00,0.34,80.50,49.40,2620.00,25.70,50.10,3090.00,22.60,65.90,229.00,339.00,94.80,77.20,32.10,8.98,26.70,6.90,19.00,1.69,32.70,13.90,23.70,1.32,18.80,2.30,4.80,2.40,0.02,0.86,0.10,53.20,44.80,63.00,53.90,26.90,61.20,21.60,40.10,36.40,46.80,47.50,40.70,19.00,0.00
0.27,3680.00,4520.00,9.30,26.90,42.90,2690.00,74.90,120.00,0.33,80.30,51.50,2620.00,27.90,49.40,3090.00,21.90,65.90,231.00,339.00,94.60,77.30,32.10,8.98,26.70,6.90,19.00,1.69,32.70,13.90,23.70,1.32,18.80,2.30,4.80,2.40,0.02,0.86,0.10,53.20,44.80,62.20,54.20,27.10,60.80,21.30,40.60,42.50,45.20,47.60,41.80,20.50,0.00
0.28,3660.00,4470.00,9.38,26.40,42.10,2690.00,74.20,120.00,0.35,80.40,49.90,2620.00,26.40,50.70,3090.00,22.50,65.90,230.00,339.00,94.80,77.20,32.50,9.04,25.80,7.09,18.90,1.69,32.90,13.90,23.60,1.37,19.30,2.28,4.96,2.37,0.02,0.86,0.10,53.20,44.80,63.00,54.10,27.20,61.80,21.10,41.30,37.70,48.20,47.80,40.80,19.30,0.00
0.27,3630.00,4530.00,9.21,27.00,42.40,2690.00,74.90,120.00,0.34,80.40,52.40,2620.00,24.00,51.30,3090.00,24.40,65.90,234.00,340.00,94.50,77.70,32.50,9.04,25.80,7.09,18.90,1.69,32.90,13.90,23.60,1.37,19.30,2.28,4.96,2.37,0.02,0.86,0.10,53.20,44.80,63.40,53.50,27.40,61.00,21.70,41.80,45.20,49.40,47.70,40.60,14.70,0.00
